                  Temp     Hi    Low   Out    Dew  Wind  Wind   Wind    Hi    Hi   Wind   Heat    THW   THSW                Rain  Solar   Solar Hi Solar    Heat    Cool    In     In    In     In     In   In Air          Wind  Wind    ISS   Arc.
  Date    Time     Out   Temp   Temp   Hum    Pt. Speed   Dir    Run Speed   Dir  Chill  Index  Index  Index   Bar    Rain  Rate   Rad.  Energy    Rad.     D-D     D-D    Temp   Hum    Dew   Heat    EMC Density     ET   Samp   Tx   Recept  Int.
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 2/09/26   9:14    ---    ---    ---    58    ---   0.0   ---   0.00   0.0   ---    ---    ---    ---    ---   879.3  0.00   0.0     0     0.00      0       ---     ---   21.8    50   10.9   21.1   9.25  .0639     0.00     2    1      8.7    1 
 2/09/26  12:03   22.3   22.3   22.3    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.8  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:04   22.3   22.3   22.3    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.8  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    23    1    100.0    1 
 2/09/26  12:05   22.3   22.3   22.3    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.8  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    24    1    100.0    1 
 2/09/26  12:06   22.3   22.3   22.3    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.8  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    23    1    100.0    1 
 2/09/26  12:07   22.3   22.3   22.3    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.8  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    24    1    100.0    1 
 2/09/26  12:08   22.3   22.3   22.3    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.8  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    23    1    100.0    1 
 2/09/26  12:09   22.3   22.3   22.3    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.8  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    23    1    100.0    1 
 2/09/26  12:10   22.3   22.3   22.3    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.8  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    23    1    100.0    1 
 2/09/26  12:11   22.3   22.3   22.3    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.8  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    23    1    100.0    1 
 2/09/26  12:12   22.3   22.3   22.3    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.7  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    23    1    100.0    1 
 2/09/26  12:13   22.3   22.3   22.2    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.8  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    23    1    100.0    1 
 2/09/26  12:14   22.3   22.3   22.2    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.7  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    23    1    100.0    1 
 2/09/26  12:15   22.3   22.3   22.3    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.7  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    24    1    100.0    1 
 2/09/26  12:16   22.3   22.3   22.3    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.7  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    23    1    100.0    1 
 2/09/26  12:17   22.3   22.3   22.2    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.6  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    24    1    100.0    1 
 2/09/26  12:18   22.2   22.3   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.6  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    23    1    100.0    1 
 2/09/26  12:19   22.2   22.3   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.6  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    24    1    100.0    1 
 2/09/26  12:20   22.2   22.3   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.6  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0636     0.00    23    1    100.0    1 
 2/09/26  12:21   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.5  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  12:22   22.2   22.3   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.5  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:23   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.5  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    23    1    100.0    1 
 2/09/26  12:24   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.5  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:25   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.5  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    20    1     87.0    1 
 2/09/26  12:26   22.2   22.3   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.5  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    23    1    100.0    1 
 2/09/26  12:27   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.5  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:28   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.4  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    22    1     95.7    1 
 2/09/26  12:29   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.5  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:30   22.3   22.3   22.2    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.4  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    23    1    100.0    1 
 2/09/26  12:31   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.4  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:32   22.2   22.3   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.4  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    23    1    100.0    1 
 2/09/26  12:33   22.2   22.3   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.4  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    23    1    100.0    1 
 2/09/26  12:34   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.4  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:35   22.2   22.3   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.3  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    23    1    100.0    1 
 2/09/26  12:36   22.3   22.3   22.2    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.3  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:37   22.3   22.3   22.2    55   12.8   0.0   ---   0.00   0.0   ---   22.3   22.0   22.0   21.1   877.3  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    23    1    100.0    1 
 2/09/26  12:38   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.3  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    23    1    100.0    1 
 2/09/26  12:39   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.3  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:40   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.3  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    21    1     91.3    1 
 2/09/26  12:41   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.2  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:42   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.2  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    23    1    100.0    1 
 2/09/26  12:43   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.2  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    23    1    100.0    1 
 2/09/26  12:44   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.2  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:45   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.2  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    23    1    100.0    1 
 2/09/26  12:46   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.1  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:47   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.1  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    23    1    100.0    1 
 2/09/26  12:48   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.1  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:49   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.1  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    23    1    100.0    1 
 2/09/26  12:50   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.0  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    22    1     95.7    1 
 2/09/26  12:51   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.0  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:52   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.0  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    23    1    100.0    1 
 2/09/26  12:53   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.0  0.00   0.0     0     0.00      0     0.000   0.003   22.7    51   12.0   22.4   9.39  .0635     0.00    24    1    100.0    1 
 2/09/26  12:54   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.0  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  12:55   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.0  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  12:56   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   21.0   877.0  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  12:57   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   20.9   877.0  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  12:58   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   20.9   877.0  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  12:59   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   20.9   877.0  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:00   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   20.9   876.9  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.05    24    1    100.0    1 
 2/09/26  13:01   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   20.9   876.9  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:02   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   20.9   876.9  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:03   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   20.9   876.9  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  13:04   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   20.9   876.8  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:05   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   20.9   876.8  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:06   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   20.9   876.8  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:07   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   20.9   876.7  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:08   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   20.9   876.7  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  13:09   22.2   22.2   22.2    55   12.7   0.0   ---   0.00   0.0   ---   22.2   21.9   21.9   20.9   876.7  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:10   22.1   22.2   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.8   21.8   20.8   876.7  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  13:11   22.1   22.2   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.8   21.8   20.8   876.7  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:12   22.1   22.2   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.8   21.8   20.8   876.6  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  13:13   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.8   21.8   20.8   876.6  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:14   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.8   21.8   20.8   876.6  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:15   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.8   21.8   20.8   876.6  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  13:16   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.8   21.8   20.8   876.6  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:17   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.8   21.8   20.8   876.6  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  13:18   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.8   21.8   20.8   876.5  0.00   0.0     0     0.00      0     0.000   0.003   22.6    51   11.9   22.2   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:19   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.7   21.7   20.8   876.5  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:20   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.7   21.7   20.8   876.5  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  13:21   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.7   21.7   20.8   876.5  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:22   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.7   21.7   20.8   876.4  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  13:23   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.7   21.7   20.8   876.4  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    22    1     95.7    1 
 2/09/26  13:24   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.7   21.7   20.8   876.4  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:25   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.7   21.7   20.8   876.4  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:26   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.7   21.7   20.8   876.3  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:27   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.7   21.7   20.8   876.4  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  13:28   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.7   21.7   20.8   876.3  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:29   22.1   22.1   22.1    55   12.6   0.0   ---   0.00   0.0   ---   22.1   21.7   21.7   20.8   876.3  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  13:30   22.0   22.1   22.0    55   12.5   0.0   ---   0.00   0.0   ---   22.0   21.6   21.6   20.7   876.2  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:31   22.0   22.1   22.0    55   12.5   0.0   ---   0.00   0.0   ---   22.0   21.6   21.6   20.7   876.2  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:32   22.0   22.0   22.0    55   12.5   0.0   ---   0.00   0.0   ---   22.0   21.6   21.6   20.7   876.2  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:33   22.0   22.0   22.0    55   12.5   0.0   ---   0.00   0.0   ---   22.0   21.6   21.6   20.7   876.1  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:34   22.0   22.0   22.0    55   12.5   0.0   ---   0.00   0.0   ---   22.0   21.6   21.6   20.7   876.2  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  13:35   22.0   22.0   22.0    55   12.5   0.0   ---   0.00   0.0   ---   22.0   21.6   21.6   20.7   876.1  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:36   22.0   22.0   22.0    55   12.5   0.0   ---   0.00   0.0   ---   22.0   21.6   21.6   20.7   876.1  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  13:37   22.0   22.0   22.0    55   12.5   0.0   ---   0.00   0.0   ---   22.0   21.6   21.6   20.7   876.1  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:38   22.0   22.0   22.0    55   12.5   0.0   ---   0.00   0.0   ---   22.0   21.6   21.6   20.7   876.0  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    22    1     95.7    1 
 2/09/26  13:39   22.0   22.0   21.9    55   12.5   0.0   ---   0.00   0.0   ---   22.0   21.6   21.6   20.7   876.0  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:40   21.9   22.0   21.9    55   12.5   0.0   ---   0.00   0.0   ---   21.9   21.6   21.6   20.6   876.0  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:41   21.9   21.9   21.9    55   12.5   0.0   ---   0.00   0.0   ---   21.9   21.6   21.6   20.6   876.0  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  13:42   21.9   21.9   21.9    55   12.5   0.0   ---   0.00   0.0   ---   21.9   21.6   21.6   20.6   876.0  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:43   21.9   21.9   21.9    55   12.5   0.0   ---   0.00   0.0   ---   21.9   21.6   21.6   20.6   875.9  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:44   21.9   21.9   21.9    55   12.5   0.0   ---   0.00   0.0   ---   21.9   21.6   21.6   20.6   875.9  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    24    1    100.0    1 
 2/09/26  13:45   21.9   21.9   21.9    55   12.5   0.0   ---   0.00   0.0   ---   21.9   21.6   21.6   20.6   875.9  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:46   21.9   21.9   21.9    55   12.5   0.0   ---   0.00   0.0   ---   21.9   21.6   21.6   20.6   875.9  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:47   21.9   21.9   21.9    55   12.5   0.0   ---   0.00   0.0   ---   21.9   21.6   21.6   20.6   875.8  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    23    1    100.0    1 
 2/09/26  13:48   21.9   21.9   21.9    55   12.5   0.0   ---   0.00   0.0   ---   21.9   21.6   21.6   20.6   875.8  0.00   0.0     0     0.00      0     0.000   0.003   22.4    51   11.8   22.1   9.40  .0635     0.00    24    1    100.0    1 
